sample,step,train_loss,test_loss
27,-0.04,0.05645796890258789,0.11192097473144531
27,-0.03,0.04492964502970378,0.10038558959960937
27,-0.02,0.037469949213663735,0.09282115173339844
27,-0.01,0.033288859685262046,0.08872340545654298
27,0.0,0.03194182446797689,0.08779664916992187
27,0.01,0.03358315060933431,0.09015571594238281
27,0.02,0.03830505434672038,0.09598998565673827
27,0.03,0.04680807647705078,0.10580029144287109
27,0.04,0.06015698013305664,0.12034176940917969
27,0.05,0.07989460805257162,0.14101300048828125
27,0.06,0.10818758697509766,0.16995685119628906
27,0.07,0.14788843688964845,0.210239013671875
27,0.08,0.20286350809733072,0.26565684204101564
27,0.09,0.2779855814615885,0.3414053894042969
27,0.1,0.3791561238606771,0.4434216125488281
28,-0.1,0.261708930460612,0.32488621826171876
28,-0.09,0.19697513631184896,0.25947105407714843
28,-0.08,0.1480916005452474,0.20917503662109374
28,-0.07,0.11177013041178385,0.1712314422607422
28,-0.06,0.08507651926676432,0.14324714965820312
28,-0.05,0.06575652770996093,0.12301370697021484
28,-0.04,0.05205743713378906,0.10867145385742187
28,-0.03,0.042661146291097005,0.09876629943847656
28,-0.02,0.036566229756673174,0.09228493499755859
28,-0.01,0.033118094380696614,0.08871790771484375
28,0.0,0.03194182421366374,0.08779665222167969
28,0.01,0.03305171038309733,0.0894021469116211
28,0.02,0.036270908482869464,0.0935321533203125
28,0.03,0.041860108184814455,0.10030208282470703
28,0.04,0.05033468297322591,0.11028997039794922
28,0.05,0.06247170537312825,0.12433085327148438
28,0.06,0.07937171223958334,0.14336817626953124
28,0.07,0.10256824188232422,0.16890082092285155
28,0.08,0.13421322631835939,0.203028369140625
28,0.09,0.17686801147460937,0.24847935485839845
28,0.1,0.23310210469563802,0.30845010986328125
29,-0.1,0.7892048217773437,0.8564685424804688
29,-0.09,0.5506257019042968,0.6090975463867188
29,-0.08,0.36835089213053385,0.42150233764648437
29,-0.07,0.2402596883138021,0.29163463745117185
29,-0.06,0.15645060424804688,0.20800568237304687
29,-0.05,0.10378197835286458,0.156186669921875
29,-0.04,0.07135907058715821,0.12460161895751953
29,-0.03,0.05168081868489583,0.1053760238647461
29,-0.02,0.0400956968943278,0.09410960693359376
29,-0.01,0.033955389404296876,0.08866356964111329
29,0.0,0.03194182281494141,0.08779664306640625
29,0.01,0.033909552637736005,0.09118114471435547
29,0.02,0.03991610781351725,0.09912624816894532
29,0.03,0.050911647288004555,0.11267579803466797
29,0.04,0.06861097310384115,0.1334396484375
29,0.05,0.09564132944742838,0.16414023742675782
29,0.06,0.13560164744059244,0.2083323699951172
29,0.07,0.1928550048828125,0.2702471984863281
29,0.08,0.272345610555013,0.354632421875
29,0.09,0.3788473541259766,0.46584542236328125
29,0.1,0.5163024536132812,0.6076814331054687
